resp,AGE,CRED,INCOME,MILEAGE,GENDER,MRTGI
0,25,482,30,16.258,1,0
0,27,328,30,4.756,0,1
1,27,488,40,18.038,1,0
0,26,380,50,11.005,1,NA
0,25,343,60,12.43,0,1
0,25,448,20,18.636,1,0
0,28,342,20,1.465,0,0
0,25,466,50,19.657,1,0
0,26,507,40,3.283,0,1
0,29,521,20,13.827,1,1
0,25,460,40,2.366,1,1
0,29,464,60,15.963,1,0
0,26,367,30,11.953,1,1
0,28,498,40,10.029,1,0
0,29,463,50,17.374,0,0
0,30,337,40,7.54,1,1
1,26,326,40,11.292,1,0
0,26,462,50,13.839,1,0
0,26,304,20,5.856,0,0
0,27,485,30,14.717,1,1
0,28,454,40,0.268,0,0
0,25,396,40,3.912,1,1
1,26,397,30,11.055,1,0
0,25,351,30,11.667,1,0
0,28,541,40,11.001,1,0
1,28,395,50,15.162,1,0
0,29,544,30,18.357,0,0
0,28,531,40,14.417,0,1
0,25,320,50,17.521,0,0
0,27,366,30,10.392,1,NA
0,25,501,50,18.907,1,0
0,26,421,20,12.436,0,0
0,28,402,50,18.068,1,0
0,25,394,40,7.127,0,0
0,28,313,20,6.647,0,1
0,28,434,40,18.956,0,0
0,28,309,40,4.611,1,0
0,25,397,30,15.196,0,0
0,30,425,40,14.548,0,1
0,29,343,20,19.54,1,0
0,28,373,50,2.78,0,0
0,26,360,20,10.172,1,1
0,30,484,50,12.913,0,1
1,29,541,20,15.56,1,0
0,29,334,40,10.272,1,NA
0,29,545,40,16.861,0,0
0,29,424,50,11.311,1,1
0,26,352,20,3.975,0,0
0,29,390,50,10.25,1,0
0,26,503,20,18.564,0,0
0,30,537,50,14.968,1,NA
0,28,440,40,4.76,1,1
0,29,306,40,11.61,1,0
1,26,476,40,12.826,1,NA
0,27,450,50,17.016,1,0
0,26,396,40,5.878,1,0
0,29,368,50,12.249,1,0
0,27,532,40,17.047,1,1
0,30,381,30,15.439,1,1
0,28,506,20,10.378,1,0
0,26,402,40,11.616,1,0
0,29,363,20,11.647,0,0
0,29,334,50,19.204,1,0
0,27,501,50,15.699,1,0
0,25,355,30,18.161,0,1
0,28,387,70,1.241,1,0
0,27,496,20,10.42,1,1
0,27,528,20,1.495,1,0
0,25,511,40,15.468,1,1
0,26,516,30,6.979,1,0
1,25,540,30,12.484,1,0
1,29,393,50,18.257,0,0
0,29,547,40,3.807,1,1
0,26,355,30,2.952,0,0
1,29,314,40,18.567,0,0
1,25,482,20,19.805,0,0
0,29,320,40,14.769,1,0
1,28,347,40,11.276,0,0
0,25,377,50,12.842,1,1
1,27,371,60,18.25,0,0
0,29,464,40,12.941,1,NA
0,29,485,50,15.115,0,0
0,29,399,50,18.645,0,1
0,30,431,50,3.582,1,0
0,27,429,20,8.573,1,0
0,29,360,40,3.423,1,1
0,26,335,40,1.083,1,1
0,29,309,40,2.613,1,0
0,26,381,40,6.636,0,1
0,25,525,40,11.73,0,1
0,29,472,40,19.066,1,1
0,28,431,40,12.327,1,1
0,27,353,50,11.359,0,0
1,26,434,40,15.098,1,0
0,28,468,30,17.679,0,1
0,26,424,40,15.97,0,1
0,26,404,20,7.218,1,1
0,29,504,20,0.318,0,0
1,25,528,40,18.094,1,1
0,25,402,40,12.888,0,0
0,27,416,20,18.843,1,0
0,28,450,60,18.896,1,1
0,29,503,50,11.484,1,1
1,25,468,50,11.814,0,1
0,29,407,40,16.257,0,0
0,28,447,60,3.466,1,0
0,30,541,30,10.524,1,1
0,25,541,40,18.088,0,0
1,28,324,30,6.206,0,1
0,28,527,20,8.348,0,1
1,27,407,40,14.296,1,0
0,27,343,40,8.836,0,1
0,29,441,30,14.272,1,0
0,29,544,20,11.22,1,0
0,25,474,60,14.078,1,1
0,26,404,40,16.338,1,1
0,25,386,60,8.274,1,0
0,29,370,40,12.604,1,1
0,26,378,110,19.471,0,0
0,28,481,40,14.024,0,0
1,27,328,40,14.262,1,1
0,28,457,40,17.28,1,0
0,28,319,40,6.966,0,0
0,26,300,40,3.127,1,1
0,29,366,40,11.248,1,1
0,27,416,30,5.551,0,0
0,25,526,50,12.406,1,0
0,27,359,50,14.794,1,0
0,26,537,30,18.031,1,1
1,27,398,40,2.789,0,0
0,27,331,20,14.46,1,0
0,30,517,50,3.852,0,1
0,26,494,30,10.109,0,1
0,25,321,40,17.296,1,0
0,28,344,30,8.947,1,0
0,27,317,50,14.549,0,0
0,28,524,30,3.698,1,0
0,28,302,40,18.782,1,0
1,27,492,40,2.279,1,0
0,26,510,40,16.518,1,1
0,27,498,50,18.847,1,0
0,25,391,20,11.711,0,0
0,26,542,30,12.638,0,1
0,27,355,30,16.707,1,0
1,28,380,30,12.012,1,0
0,28,353,20,6.522,1,NA
0,29,432,40,18.585,1,0
0,30,514,40,18.322,1,1
0,26,373,40,13.626,1,0
0,29,407,50,14.717,1,0
0,29,481,20,10.198,1,0
1,26,447,20,11.74,1,0
0,26,330,50,11.428,1,1
0,28,356,50,14.936,1,0
0,27,468,40,11.716,1,1
0,28,524,50,5.412,1,1
0,26,322,30,9.205,0,0
0,27,468,110,13.049,0,0
0,28,375,50,7.471,1,0
0,29,502,110,10.983,1,1
0,26,331,20,5.746,1,0
0,26,449,50,3.47,1,1
0,30,304,40,6.544,0,0
0,29,426,40,4.921,1,0
0,29,485,70,12.934,1,0
0,28,464,40,18.634,1,0
0,26,535,30,10.87,0,0
0,25,347,60,8.845,1,1
0,27,484,30,16.526,1,1
0,26,326,30,2.887,1,0
0,25,544,50,19.426,0,1
0,28,498,30,11.088,0,0
0,29,430,60,10.816,0,0
1,29,489,40,17.179,0,0
1,26,336,20,3.527,1,1
0,25,528,20,8.49,0,1
1,26,393,30,14.301,1,1
0,30,469,50,17.655,0,0
0,26,340,40,11.701,0,1
0,29,390,20,11.602,0,0
1,28,335,20,4.592,1,0
0,28,379,20,15.663,0,0
0,26,481,40,12.181,1,0
0,26,320,40,16.172,1,0
0,27,469,50,11.622,1,0
0,26,348,30,16.995,0,1
0,29,374,50,12.587,1,0
0,29,512,50,9.831,1,1
0,28,534,30,17.197,1,0
0,29,400,50,7.079,1,0
0,26,474,40,11.942,0,0
0,26,460,40,9.835,1,NA
1,30,520,30,10.101,1,0
0,30,454,50,9.571,1,0
0,26,414,40,6.074,0,1
0,29,496,50,16.119,0,0
0,29,523,20,12.477,0,0
0,30,343,50,16.681,1,0
0,30,429,50,15.904,1,0
0,29,402,40,14.372,1,0
0,28,400,50,19.477,1,1
0,29,385,40,19.061,0,NA
0,25,465,60,9.211,1,0
0,25,424,40,15.098,1,NA
0,28,495,40,10.379,0,1
0,27,340,20,2.204,1,0
1,26,363,40,8.132,0,0
0,30,468,30,13.038,1,0
0,27,452,50,3.251,0,1
0,25,328,50,9.882,0,0
0,30,340,40,10.501,1,1
0,25,326,50,18.865,1,0
1,29,442,50,17.717,1,0
0,27,536,20,5.861,1,0
0,25,541,30,19.052,0,0
0,27,545,20,9.049,0,1
0,26,537,40,6.068,0,0
0,25,335,20,14.429,1,0
0,28,328,20,9.256,1,1
0,27,514,60,18.157,1,0
0,27,473,50,6.149,1,0
0,29,308,30,5.263,0,0
0,25,363,50,13.921,0,0
0,26,334,50,1.644,1,1
0,30,315,60,10.095,1,0
0,26,314,40,12.556,0,0
0,27,494,20,3.255,1,0
0,29,331,40,3.525,1,1
0,28,313,40,6.993,1,0
1,29,491,40,12.168,1,0
0,28,430,50,17.891,1,NA
1,26,447,40,5.176,1,0
1,29,500,50,18.44,1,0
0,29,336,40,19.434,1,1
0,28,503,50,0.372,0,NA
0,28,380,20,4.688,0,1
0,29,322,40,14.155,1,1
0,26,515,50,16.363,0,1
0,26,429,40,19.98,1,0
0,29,313,20,15.751,0,1
0,29,535,50,3.159,1,1
0,27,326,50,18.922,1,0
0,27,344,40,13.267,0,0
0,26,339,50,19.314,0,1
0,26,308,50,6.536,1,0
0,29,545,40,10.129,0,0
0,28,444,60,7.033,0,1
0,26,421,60,8.625,0,0
0,25,391,40,6.631,1,0
0,25,428,40,11.367,1,0
0,25,526,50,19.105,1,1
0,30,383,40,14.878,1,0
0,29,548,20,10.048,1,0
1,29,461,40,15.795,1,1
0,27,402,30,11.214,1,1
0,26,433,70,12.105,1,0
0,26,467,30,15.03,1,0
0,28,361,40,18.58,1,0
0,25,546,50,13.572,1,1
0,30,399,50,17.617,1,1
0,25,348,20,19.787,1,NA
1,28,403,20,14.469,1,1
0,30,519,20,14.858,1,1
1,29,461,20,14.506,0,NA
0,30,374,20,15.579,1,0
0,26,473,50,9.499,1,0
0,26,432,40,6.211,0,1
0,30,424,20,14.156,1,1
0,25,476,50,17.827,1,0
0,30,386,40,12.504,0,0
0,26,448,40,4.057,1,0
0,28,542,20,6.203,0,0
0,29,495,50,14.368,1,1
0,26,544,50,11.928,0,1
1,27,464,50,2.724,1,0
0,30,378,40,15.966,1,0
0,26,363,50,19.743,1,0
0,30,355,20,4.627,1,0
0,29,475,40,15.679,0,0
0,28,317,40,14.245,0,0
1,28,481,40,14.146,1,0
0,29,359,20,11.453,0,1
0,27,352,40,18.686,1,0
0,28,542,40,10.596,0,1
0,25,360,30,11.994,0,0
0,30,586,20,11.659,1,0
0,29,568,40,1.421,1,0
0,29,593,110,18.467,1,0
0,30,597,30,12.501,1,0
1,25,564,20,15.131,0,0
1,26,561,20,16.681,0,1
0,26,591,40,8.683,0,0
1,30,555,40,16.598,1,0
0,28,580,50,11.221,1,1
0,29,591,40,13.627,1,0
0,30,559,40,19.801,1,0
0,28,564,50,17.57,0,0
0,28,560,20,17.422,1,1
0,26,593,70,17.093,1,0
0,26,567,50,10.753,0,0
0,25,589,20,12.058,0,0
0,26,583,40,11.788,0,0
1,25,550,50,9.974,1,0
0,28,554,40,13.811,0,0
0,29,573,20,11.118,1,1
0,27,596,30,17.737,1,0
0,29,553,50,16.33,1,0
0,28,591,40,13.325,1,NA
0,28,596,30,5.587,0,1
0,26,558,40,6.526,1,0
0,25,588,30,18.56,0,1
0,25,585,40,11.27,0,0
0,28,561,50,12.866,0,0
0,30,566,50,8.184,1,0
0,28,553,60,16.754,0,0
0,25,558,30,11.416,1,1
0,30,592,40,10.896,0,1
1,28,581,30,17.405,0,0
0,29,592,50,11.603,0,0
0,26,588,50,14.018,1,1
0,25,582,20,11.248,1,0
0,25,579,40,1.378,0,0
1,27,557,60,10.106,0,0
0,28,595,50,2.532,1,0
0,28,584,40,19.884,0,0
0,30,570,50,11.881,1,1
0,28,571,50,6.719,1,0
0,26,564,40,0.801,1,0
0,30,563,40,14.459,0,1
0,29,570,40,6.856,0,1
1,26,573,20,11.006,1,1
0,29,596,30,13.745,0,0
0,27,597,30,12.438,1,1
0,29,568,30,12.991,1,0
0,27,595,20,18.659,1,1
0,29,598,20,17.325,1,0
0,30,573,50,14.98,1,1
1,27,572,20,14.739,1,0
1,26,573,70,4.504,0,1
0,27,581,30,16.642,1,0
1,29,579,30,4.716,0,0
0,26,566,30,12.273,1,1
1,28,589,60,16.718,0,0
0,27,559,50,17.234,0,1
0,27,572,60,0.517,1,1
0,25,597,40,17.14,1,0
0,27,584,110,0.627,0,NA
0,29,566,20,0.786,1,1
0,26,552,30,17.901,1,1
1,25,589,30,18.164,1,0
0,28,583,50,17.507,1,1
0,28,577,50,13.907,1,0
0,25,587,20,3.513,1,1
0,27,552,30,12.442,1,0
0,27,567,40,11.57,1,1
0,25,561,20,2.327,0,0
0,27,556,50,11.929,1,1
0,29,579,30,15.401,1,1
0,28,590,30,17.343,0,NA
0,26,573,50,6.276,0,1
0,28,597,20,9.431,1,1
0,26,574,50,18.063,1,1
0,30,569,50,16.833,1,0
1,28,563,40,18.527,0,1
0,28,567,40,8.367,1,0
0,28,599,40,15.107,1,0
0,26,558,40,17.721,1,NA
0,29,594,20,11.8,0,0
0,28,590,40,16.533,0,0
0,26,589,50,13.137,0,0
1,28,595,30,15.371,1,0
0,28,562,60,11.424,0,0
0,29,557,40,16.418,0,0
0,28,566,40,10.572,1,0
0,26,572,20,19.929,0,0
0,27,567,40,18.663,1,1
0,27,594,50,10.45,1,0
0,29,580,40,10.978,0,0
0,26,593,50,3.759,1,1
0,28,576,20,18.605,1,0
0,26,551,20,11.576,1,0
0,29,596,20,8.296,1,0
0,26,578,40,18.853,1,0
0,26,585,20,16.95,0,1
0,25,554,50,17.09,1,1
0,25,576,20,11.75,0,0
1,30,554,40,13.733,1,0
0,30,572,50,4.833,0,0
0,26,579,40,13.814,1,0
0,26,576,20,16.036,1,1
0,27,590,50,8.717,1,1
0,29,566,20,13.819,1,0
0,29,567,20,16.596,0,1
0,27,584,60,10.898,0,0
0,27,593,20,2.546,1,0
0,25,579,40,17.946,1,1
0,26,597,30,9.005,0,0
0,26,589,50,11.497,1,0
0,29,585,40,2.009,0,1
0,30,586,60,8.641,1,0
0,27,567,30,14.008,1,0
0,25,552,20,13.986,0,0
0,30,558,40,16.923,0,1
1,28,559,30,16.045,1,0
0,29,592,30,2.022,1,0
0,29,574,40,14.766,1,0
0,28,578,20,2.217,0,0
1,29,588,50,7.193,0,1
0,29,571,20,14.59,1,1
0,27,585,20,11.139,1,NA
1,29,573,20,13.341,1,0
0,26,598,50,6.699,1,0
0,30,573,40,19.649,0,1
1,29,583,40,12.466,1,0
0,25,578,20,15.177,0,1
0,30,552,40,16.485,1,0
0,28,588,50,3.708,1,0
0,27,588,40,19.877,1,0
0,28,550,40,14.582,0,0
0,29,580,30,9.848,1,1
0,29,576,60,16.155,1,0
0,25,572,110,11.595,0,0
1,27,581,50,13.542,0,0
1,29,586,40,18.748,1,0
0,26,570,20,15.695,1,0
0,29,564,30,15.333,1,NA
0,27,583,50,19.028,1,1
0,28,558,40,11.98,1,1
0,27,599,40,0.018,1,0
0,26,590,50,16.997,1,1
0,29,588,40,10.885,0,1
0,27,571,40,16.409,0,0
0,28,557,30,15.751,1,0
0,28,568,30,5.597,0,0
0,27,553,40,10.679,0,1
1,28,560,40,11.531,1,0
1,26,567,20,12.238,1,0
0,28,563,50,18.316,1,1
0,27,583,40,18.141,0,0
0,27,553,20,17.02,1,0
0,26,559,50,11.051,1,0
0,27,581,20,18.512,0,1
0,26,596,30,14.844,0,0
0,26,582,50,16.953,1,1
1,28,553,40,10.319,0,0
1,27,590,40,13.985,1,0
0,29,576,50,9.517,1,0
0,29,577,20,12.743,1,1
0,26,590,50,4.969,1,1
0,27,563,30,6.263,0,0
0,28,593,40,4.073,1,0
0,28,556,40,16.404,0,0
0,27,595,50,12.684,0,0
0,27,595,40,13.573,0,1
0,27,582,20,7.785,1,1
0,29,592,40,9.615,0,0
0,26,565,40,13.627,0,0
0,29,567,40,3.432,0,1
0,28,568,40,3.505,1,0
0,27,598,20,17.353,0,1
1,27,574,20,13.559,1,0
0,30,596,30,13.347,0,0
0,28,553,50,17.131,0,0
0,28,551,20,14.082,1,1
0,27,581,40,6.444,1,1
0,28,579,40,21.331,0,0
0,27,566,40,19.331,1,1
0,30,562,50,4.118,1,1
0,26,561,50,13.182,1,0
0,28,582,50,15.587,1,1
0,27,557,50,9.219,1,NA
1,27,580,40,14.2,0,1
0,27,598,50,17.214,0,0
0,29,568,60,12.772,0,1
0,29,582,20,13.871,1,0
0,29,561,50,12.41,1,0
0,28,565,40,1.79,1,0
0,28,594,30,0.393,0,0
0,27,559,50,18.124,1,1
0,26,599,50,17.652,1,0
0,25,575,30,10.271,1,1
1,28,568,50,11.066,0,0
0,28,578,40,15.897,1,0
0,30,596,30,15.195,1,1
0,30,556,60,4.698,1,0
0,29,596,60,8.123,1,1
0,28,588,40,2.978,1,0
0,26,580,50,7.848,0,0
0,29,594,20,1.395,0,0
0,27,583,50,11.248,0,0
0,29,557,20,7.184,0,0
0,29,555,20,16.6,1,0
1,29,583,40,17.864,1,0
0,29,558,50,14.75,1,1
0,28,581,50,9.092,0,1
0,25,579,20,18.26,0,0
0,28,550,20,17.418,1,1
0,27,592,30,18.542,1,1
0,30,594,20,16.173,0,1
0,28,564,40,11.55,1,0
0,28,559,40,2.817,1,1
0,27,562,30,13.586,1,0
0,25,594,50,11.112,1,1
0,25,595,20,12.834,1,1
1,26,562,20,12.288,0,1
0,27,580,30,5.927,1,1
1,29,559,30,17.638,1,1
1,26,561,40,13.942,1,0
0,29,559,30,8.876,0,0
0,28,564,40,19.188,1,0
0,29,568,40,6.554,0,1
0,28,559,30,1.345,0,1
0,29,577,40,11.026,1,1
0,25,572,20,11.52,0,0
1,26,570,50,1.769,0,0
0,26,560,60,16.491,0,0
0,26,583,70,11.042,0,1
0,29,591,30,15.376,1,NA
0,29,589,50,10.438,1,0
0,25,563,40,19.7,0,1
0,29,571,20,12.793,0,NA
0,27,587,40,14.272,1,NA
0,30,567,50,11.82,0,0
0,29,554,30,16.836,1,0
0,30,584,40,17.91,0,1
1,29,590,60,3.697,1,0
0,28,597,40,10.631,1,1
0,27,596,50,12.498,1,1
0,27,596,30,1.343,1,0
0,28,586,40,12.027,0,1
0,30,567,40,0.155,1,NA
0,27,598,20,18.995,0,1
0,26,594,20,13.205,1,0
0,29,558,70,1.692,0,1
0,26,560,40,11.64,1,0
0,26,564,50,7.877,1,NA
0,30,588,20,19.199,1,0
0,28,568,30,19.126,0,0
0,28,591,60,12.776,0,1
0,26,558,40,18.166,0,1
0,26,593,50,14.669,1,0
0,28,595,30,10.861,1,1
0,29,599,70,10.855,0,1
0,28,589,60,3.659,0,0
0,29,558,50,18.856,1,0
0,26,578,20,19.458,1,1
1,30,560,20,19.068,1,1
1,29,582,40,4.052,0,0
0,27,589,50,0.521,1,0
0,27,555,20,16.377,1,0
0,29,597,50,12.265,0,0
0,29,566,40,16.131,0,NA
0,26,560,50,7.235,0,0
1,25,584,40,1.563,0,0
0,26,592,40,16.366,1,0
0,27,573,30,16.066,0,0
0,25,586,40,13.99,1,0
0,30,560,20,9.77,0,1
0,27,584,40,6.708,1,0
0,27,594,40,10.984,1,1
0,28,575,20,17.218,0,1
0,28,572,40,6.27,0,0
0,27,581,30,17.468,0,0
0,27,582,50,18.464,1,1
0,27,587,40,0.806,1,1
0,30,586,20,12.456,0,1
0,28,579,50,11.429,1,0
0,25,575,50,11.113,1,0
0,26,577,40,16.197,1,1
0,26,574,30,5.921,0,0
0,25,582,40,9.485,1,1
0,26,555,20,0.894,1,1
0,26,569,50,3.324,0,0
0,29,568,40,10.678,0,0
1,25,593,20,11.233,0,0
0,26,580,40,17.43,1,1
0,30,574,40,13.067,1,1
1,25,592,40,3.293,0,0
0,28,573,40,3.946,0,1
0,25,553,20,12.27,0,1
0,28,551,110,3.709,0,1
0,28,584,40,13.803,1,0
0,27,579,30,3.968,1,0
0,25,557,20,10.771,1,NA
0,28,596,50,12.719,0,1
0,26,598,20,6.686,0,1
0,26,576,110,9.565,1,0
0,27,556,50,11.41,0,1
0,27,594,30,13.834,1,0
0,25,562,20,18.302,1,1
0,28,561,40,4.436,1,NA
0,28,564,50,16.473,1,0
0,28,581,40,17.286,1,0
0,27,555,40,18.155,0,1
0,25,597,20,12.955,0,0
0,30,558,50,12.758,1,1
0,30,593,40,14.99,0,1
0,28,599,40,17.59,0,0
0,29,584,30,14.732,0,1
0,30,598,30,14.629,1,NA
0,26,559,40,1.886,0,1
0,26,591,40,13.602,0,NA
0,27,577,40,8.863,0,0
1,29,554,30,15.337,1,1
0,25,563,60,4.677,1,1
0,25,588,30,16.729,0,0
0,28,592,30,17.661,1,1
0,29,562,30,16.32,1,1
0,28,554,40,6.871,1,0
0,30,597,40,13.1,0,1
0,26,575,70,18.964,1,0
0,28,565,50,11.807,1,NA
1,25,588,20,10.251,1,0
1,28,555,20,13.1,1,0
0,29,569,30,9.539,1,0
0,30,583,30,11.833,1,1
1,28,599,40,6.982,1,0
0,26,577,30,11.822,0,1
0,26,556,30,6.928,0,0
0,30,588,20,3.618,0,0
0,28,584,40,14.231,1,0
0,28,591,40,1.06,0,0
0,26,569,40,13.182,0,0
0,26,584,20,11.878,0,0
0,27,580,50,17.975,0,1
0,29,595,50,16.979,1,1
0,29,581,40,17.342,1,0
0,26,553,70,6.014,0,1
0,28,594,70,1.908,0,0
0,26,551,50,5.182,1,0
0,29,551,50,16.833,1,1
0,29,577,60,18.613,1,0
0,26,553,40,12.033,0,0
0,25,577,30,10.255,0,1
0,26,577,60,14.483,1,0
0,26,577,20,12.185,1,1
0,29,568,30,10.136,0,1
0,26,591,50,11.508,0,0
0,26,572,50,18.696,0,1
0,27,586,20,9.169,1,NA
0,27,580,20,17.799,0,0
0,26,570,40,5.711,0,NA
0,25,556,50,18.176,0,0
0,27,570,70,12.469,1,0
0,26,588,30,0.28,1,0
0,26,595,70,4.389,0,0
0,28,582,50,13.441,1,NA
0,26,553,40,15.548,1,1
0,29,597,40,15.406,0,1
1,28,581,40,4.495,0,NA
0,29,571,40,14.811,0,1
1,27,552,40,6.489,1,1
0,26,565,60,11.602,1,0
0,25,581,40,4.323,1,0
0,27,596,30,12.207,1,1
0,26,585,30,10.56,1,1
1,29,596,20,13.903,1,0
0,30,564,40,4.328,1,1
0,25,559,40,14.449,1,0
0,28,575,50,18.537,1,1
0,29,558,30,1.035,1,1
0,25,562,20,15.322,0,1
0,26,564,50,19.861,0,1
0,27,570,60,9.852,1,0
0,29,594,30,15.669,1,0
0,29,580,30,8.429,0,0
0,26,558,30,12.364,0,1
1,28,584,50,18.366,1,1
0,27,566,40,12.053,1,0
1,30,569,70,15.677,1,0
0,26,563,20,14.768,0,0
0,29,580,50,11.87,1,1
0,28,599,40,14.715,1,0
0,29,589,30,6.505,1,0
0,28,556,40,16.359,0,1
0,27,551,20,8.434,0,0
1,27,575,30,19.517,1,0
0,27,585,20,18.969,1,0
0,28,585,30,13.274,1,NA
0,29,587,70,9.857,1,0
1,28,576,20,13.344,0,0
0,25,597,20,15.163,1,0
0,25,595,50,1.212,1,0
0,29,594,40,12.944,1,0
0,28,598,50,19.626,1,0
0,30,560,50,11.988,0,NA
0,27,581,40,10.014,1,NA
0,27,568,30,17.218,1,0
0,27,573,30,13.165,0,0
0,29,576,40,16.077,1,0
0,29,582,30,14.397,1,0
0,29,596,40,13.67,1,NA
0,28,555,60,16.128,0,1
0,29,551,50,14.641,1,1
0,29,573,40,13.909,0,0
0,28,579,60,5.359,1,1
0,26,581,20,3.598,1,0
0,26,592,20,13.04,0,0
0,26,595,50,19.338,1,0
0,26,559,30,13.602,1,0
0,25,577,20,14.282,1,1
0,27,593,20,10.072,1,0
0,30,588,30,2.773,0,0
0,28,560,40,15.963,1,1
0,27,569,40,17.67,0,1
0,26,575,20,14.855,1,0
0,30,586,20,15.701,1,0
0,25,562,50,11.954,0,1
0,25,573,40,11.726,0,0
1,27,588,20,0.299,1,1
0,26,570,30,19.584,0,0
1,25,581,20,14.143,0,0
1,27,578,20,5.842,1,NA
0,27,588,40,11.603,1,0
1,26,590,20,17.692,1,1
0,28,559,20,14.635,0,0
0,28,554,20,7.904,0,0
0,26,568,70,10.603,1,0
0,25,591,20,3.541,1,1
0,25,593,30,4.441,1,0
1,27,556,20,13.414,1,1
0,29,585,20,6.751,0,0
0,25,561,30,13.458,1,1
1,25,584,20,15.978,0,0
0,30,569,20,7.589,0,1
0,28,556,40,6.441,1,1
0,29,555,20,5.431,1,1
0,28,595,50,12.486,0,0
0,30,553,50,3.206,0,0
0,25,590,40,13.332,1,1
1,27,568,30,15.447,0,0
0,28,596,40,3.033,0,0
0,29,557,40,11.568,0,1
1,27,551,70,12.942,0,1
0,29,589,40,14.67,0,1
0,28,598,30,7.294,0,0
0,28,556,30,8.291,0,1
0,29,594,40,18.567,0,1
0,25,584,50,11.146,0,1
0,27,555,30,15.866,0,0
0,27,564,50,16.715,1,0
0,26,562,20,8.456,1,0
0,26,577,30,14.32,1,0
0,26,592,40,13.859,0,0
0,29,590,30,13.162,1,0
0,29,587,40,0.712,0,0
0,28,589,50,6.962,1,1
1,28,558,30,1.681,1,1
0,27,581,20,13.468,0,1
0,27,589,20,18.825,1,0
0,26,572,60,17.886,1,0
0,27,595,50,14.99,1,1
0,28,569,30,14.636,1,0
0,26,571,40,14.258,1,1
0,28,597,40,16.081,1,0
0,28,589,30,16.737,0,0
0,28,595,40,11.783,0,0
1,28,559,60,13.334,0,0
0,27,597,50,8.357,0,0
0,27,551,50,6,0,NA
0,30,563,20,17.097,1,0
0,27,570,50,9.266,1,0
1,29,560,50,14.951,1,0
1,29,590,30,10.442,1,0
0,29,576,30,9.145,0,NA
0,27,565,40,14.926,0,1
0,27,593,50,1.188,1,0
0,28,575,40,18.454,1,1
0,30,577,20,13.913,1,1
0,26,558,30,12.559,0,0
0,28,577,30,19.946,1,1
0,29,576,30,13.696,0,0
0,30,552,30,11.105,0,1
0,26,596,20,14.789,1,0
0,26,583,40,1.52,1,1
0,26,565,40,10.044,1,0
0,27,593,30,4.9,0,NA
1,30,575,50,13.826,0,1
0,27,559,40,2.103,0,1
0,25,590,110,4.926,0,0
0,28,571,40,8.677,0,0
0,30,576,20,0.465,1,0
0,29,577,40,14.488,1,0
0,30,594,20,19.336,0,1
0,27,568,40,18.619,1,0
0,28,575,30,18.961,1,0
1,27,592,50,15.043,1,1
0,29,591,20,5.044,1,0
0,27,591,50,9.086,1,0
0,25,588,40,22.862,1,0
0,27,556,40,15.448,1,0
0,26,568,20,12.705,0,NA
1,29,590,40,5.817,1,1
0,28,578,40,0.987,0,0
0,28,560,60,4.21,1,0
0,26,592,20,0.243,1,1
0,28,585,50,19.393,1,0
1,30,553,50,3.919,0,0
0,25,587,50,12.82,1,1
0,28,594,50,15.17,0,0
0,29,596,30,19.398,0,1
0,26,599,50,6.653,0,0
0,27,553,30,10.313,0,0
0,26,596,30,4.326,1,NA
0,28,593,40,6.471,1,0
0,25,550,40,9.284,0,1
0,30,583,30,10.789,1,NA
0,26,566,70,0.726,1,0
0,27,584,20,15.494,0,1
0,29,570,40,6.931,0,1
0,27,597,40,12.681,1,1
0,26,575,30,10.098,1,0
0,29,569,40,13.322,1,NA
0,27,588,40,15.213,1,1
0,26,573,60,14.503,1,1
0,29,598,30,11.672,1,0
0,27,588,20,18.482,1,0
0,28,592,40,19.834,1,0
0,28,594,30,3.923,0,1
1,26,576,40,17.462,0,0
0,26,556,30,0.077,0,0
0,27,584,50,4.734,1,0
1,25,568,30,6.861,1,0
0,28,596,40,8.936,1,0
0,28,589,40,10.405,0,0
0,25,554,40,1.641,1,0
0,30,550,50,20.369,0,1
0,27,574,40,8.106,1,1
0,25,569,30,4.095,0,0
0,28,551,40,13.776,1,0
0,29,575,40,9.255,1,1
0,28,563,30,4.029,1,1
0,27,576,50,3.715,1,0
0,28,565,40,18.53,1,1
0,27,572,40,19.432,1,1
0,29,586,30,13.599,1,0
0,28,585,50,15.162,0,0
0,27,574,40,0.583,1,0
0,26,566,40,15.158,0,1
0,28,568,50,10.262,0,0
0,27,569,50,12.534,1,0
0,29,594,40,0.015,1,1
0,28,587,50,19.411,1,0
0,26,589,40,6.504,1,0
0,27,594,30,10.466,1,0
0,29,563,50,4.394,0,1
0,28,585,40,3.504,1,1
0,28,587,50,15.87,1,0
1,29,584,40,0.557,1,0
0,28,567,40,9.776,1,0
1,27,568,20,18.202,1,1
0,29,563,40,9.187,1,1
0,26,554,50,14.207,1,1
0,26,568,50,8.461,1,1
0,25,571,20,16.33,1,0
0,26,581,40,14.126,1,0
1,29,580,20,6.832,0,1
0,30,590,40,16.656,1,0
0,30,588,50,19.598,1,1
0,28,587,20,12.371,0,1
0,26,565,50,11.783,1,1
0,28,565,40,11.054,0,1
0,28,576,30,11.711,1,0
0,27,585,50,5.598,1,0
0,25,597,30,2.713,0,1
0,29,567,40,15.744,0,0
0,28,564,60,10.832,1,0
0,25,576,40,18.867,1,1
0,29,573,50,5.618,1,0
0,29,554,20,14.45,0,0
